BookID,Title,AuthorID,GenreID,ISBN,Publisher,PublicationDate,Stock,Price,Photo
188,Bridget Jones : The Edge of Reason,200836,444,0670892963,Viking Adult,2000-02-01,12,286.21,http://images.amazon.com/images/P/0670892963.01.LZZZZZZZ.jpg
189,Big Trouble,202387,444,0425184129,Putnam Adult,1999-09-01,13,426.42,http://images.amazon.com/images/P/0425184129.01.LZZZZZZZ.jpg
190,Snow Falling on Cedars,201162,444,0151001006,Vintage,1995-09-01,16,403.39,http://images.amazon.com/images/P/0151001006.01.LZZZZZZZ.jpg
191,Skipping Christmas,200885,444,0385505833,Doubleday,2002-10-01,11,228.13,http://images.amazon.com/images/P/0385505833.01.LZZZZZZZ.jpg
192,The Reader,205084,444,0679442790,Vintage International / Vintage Books,1998-10-01,14,118.84,http://images.amazon.com/images/P/0679442790.01.LZZZZZZZ.jpg
193,Daddy's Little Girl,197501,444,0743206045,Simon & Schuster,2002-04-01,7,101.45,http://images.amazon.com/images/P/0743206045.01.LZZZZZZZ.jpg
194,If Only It Were True,201460,444,0743406176,Atria,2000-05-01,15,293.16,http://images.amazon.com/images/P/0743406176.01.LZZZZZZZ.jpg
195,Message in a Bottle,200922,444,0446523569,Vision,1999-02-01,5,68.98,http://images.amazon.com/images/P/0446523569.01.LZZZZZZZ.jpg
196,Blackbird: A Childhood Lost and Found,201170,119,0671042556,Atria,2000-10-01,15,156.98,http://images.amazon.com/images/P/0671042556.01.LZZZZZZZ.jpg
197,Protect and Defend,209119,444,0679450440,Alfred A. Knopf,2000-01-01,7,391.27,http://images.amazon.com/images/P/0679450440.01.LZZZZZZZ.jpg
198,The Guardian,200922,444,0446527793,Tor Books,1996-11-01,11,495.33,http://images.amazon.com/images/P/0446527793.01.LZZZZZZZ.jpg
199,Nights in Rodanthe,200922,444,0446531332,Warner Books,2002-09-01,5,348.53,http://images.amazon.com/images/P/0446531332.01.LZZZZZZZ.jpg
200,Man and Boy,197268,444,1570717257,Harper-Collins,2000-02-01,12,108.62,http://images.amazon.com/images/P/1570717257.01.LZZZZZZZ.jpg
201,The Perfect Storm: A True Story of Men Against the Sea,197398,778,039304016X,w.w. norton,1997-05-01,8,485.28,http://images.amazon.com/images/P/039304016X.01.LZZZZZZZ.jpg
202,The Villa,201768,444,0399147128,G. P. Putnam's Sons,2001-03-01,16,397.19,http://images.amazon.com/images/P/0399147128.01.LZZZZZZZ.jpg
203,In This Mountain,197955,444,0670031046,Viking,2002-01-01,10,193.18,http://images.amazon.com/images/P/0670031046.01.LZZZZZZZ.jpg
204,Suzanne's Diary for Nicholas,200884,444,0316969443,"Little, Brown and Company",2001-07-01,7,448.52,http://images.amazon.com/images/P/0316969443.01.LZZZZZZZ.jpg
205,2nd Chance,200884,444,0316693200,"Little, Brown and Company",2002-03-01,6,315.59,http://images.amazon.com/images/P/0316693200.01.LZZZZZZZ.jpg
206,The Promise Remains,206776,444,0842336214,Tyndale House,2000-08-01,7,193.41,http://images.amazon.com/images/P/0842336214.01.LZZZZZZZ.jpg
207,You Cannot Be Serious,153889,1097,0399148582,G. P. Putnam's Sons,2002-06-01,2,173.53,http://images.amazon.com/images/P/0399148582.01.LZZZZZZZ.jpg
208,Out of the Blue,186929,444,0345428900,Ballantine Books,2000-02-01,3,141.09,http://images.amazon.com/images/P/0345428900.01.LZZZZZZZ.jpg
209,The Proud and the Free,104596,444,0446602086,Little Brown & Co (T),1994-09-01,11,172.35,http://images.amazon.com/images/P/0446602086.01.LZZZZZZZ.jpg
210,Shoah,159916,859,0394551427,Pantheon,1985-10-01,10,136.48,http://images.amazon.com/images/P/0394551427.01.LZZZZZZZ.jpg
211,Therapy,208373,444,0140253580,Ballantine Books,2004-04-01,13,458.12,http://images.amazon.com/images/P/0140253580.01.LZZZZZZZ.jpg
212,The Sorcerer's Companion: A Guide to the Magical World of Harry Potter,149299,1063,0767908473,Broadway,2001-01-01,17,486.62,http://images.amazon.com/images/P/0767908473.01.LZZZZZZZ.jpg
213,Me Talk Pretty One Day,201387,564,0316776963,Back Bay Books,2001-06-01,3,308.0,http://images.amazon.com/images/P/0316776963.01.LZZZZZZZ.jpg
214,Seven Moves,205551,444,0395877563,Harper Perennial,1997-11-01,4,438.25,http://images.amazon.com/images/P/0395877563.01.LZZZZZZZ.jpg
215,The Door to December,207831,444,0451181379,Berkley,2002-06-01,7,462.02,http://images.amazon.com/images/P/0451181379.01.LZZZZZZZ.jpg
216,"No Shirt, No Shoes, No Problem!",156950,564,0786889160,Hyperion,1996-06-01,11,90.19,http://images.amazon.com/images/P/0786889160.01.LZZZZZZZ.jpg
217,The Funhouse,207831,444,0425142485,Berkley,1994-06-01,4,134.92,http://images.amazon.com/images/P/0425142485.01.LZZZZZZZ.jpg
218,A Density of Souls,202377,444,0786886463,Miramax,2001-08-01,10,122.95,http://images.amazon.com/images/P/0786886463.01.LZZZZZZZ.jpg
219,Saving Grace,203782,444,0345403339,Ballantine Books,1996-04-01,6,371.1,http://images.amazon.com/images/P/0345403339.01.LZZZZZZZ.jpg
220,Hannibal,200832,444,038529929X,Dell,2000-05-01,4,388.34,http://images.amazon.com/images/P/038529929X.01.LZZZZZZZ.jpg
221,About a Boy (Movie Tie-In),200864,444,1573229571,Riverhead Books,2002-04-01,20,129.42,http://images.amazon.com/images/P/1573229571.01.LZZZZZZZ.jpg
222,The Door to December,207831,444,0451205421,Berkley,2002-06-01,6,271.84,http://images.amazon.com/images/P/0451205421.01.LZZZZZZZ.jpg
223,Rumpole on Trial,208014,444,0670844594,Viking Adult,1992-11-01,6,292.7,http://images.amazon.com/images/P/0670844594.01.LZZZZZZZ.jpg
225,Sunwing (Aladdin Fantasy),205384,625,0689832877,Aladdin,2001-09-01,16,120.21,http://images.amazon.com/images/P/0689832877.01.LZZZZZZZ.jpg
226,So You Want to Be a Wizard: The First Book in the Young Wizards Series,202718,1247,015216250X,HMH Books for Young Readers,2001-06-01,10,449.25,http://images.amazon.com/images/P/015216250X.01.LZZZZZZZ.jpg
228,The Janitor's Boy,202575,625,068983585X,Atheneum Books for Young Readers,2001-09-01,2,433.84,http://images.amazon.com/images/P/068983585X.01.LZZZZZZZ.jpg
229,"For Better, for Worse: A Novel",205003,444,0380820447,William Morrow Paperbacks,2002-04-01,11,100.41,http://images.amazon.com/images/P/0380820447.01.LZZZZZZZ.jpg
230,The Bear and the Dragon,201479,444,039914563X,Putnam,2000-08-01,18,225.81,http://images.amazon.com/images/P/039914563X.01.LZZZZZZZ.jpg
231,The Testament,200885,444,0385493800,Forge Books,2006-09-01,2,318.85,http://images.amazon.com/images/P/0385493800.01.LZZZZZZZ.jpg
232,Chasing the Dime,200917,444,044661162X,Warner Vision,2003-09-01,9,353.98,http://images.amazon.com/images/P/044661162X.01.LZZZZZZZ.jpg
233,The Cat Who Tailed a Thief,199012,444,0515122408,Putnam,1997-01-01,7,485.92,http://images.amazon.com/images/P/0515122408.01.LZZZZZZZ.jpg
234,On Secret Service,203731,444,0451204050,Signet,2001-04-01,14,80.21,http://images.amazon.com/images/P/0451204050.01.LZZZZZZZ.jpg
235,Charming Billy,198709,444,038533334X,"Farrar, Straus and Giroux",1997-12-01,12,258.62,http://images.amazon.com/images/P/038533334X.01.LZZZZZZZ.jpg
236,The Dinner Party,204382,444,0440120470,Dell,1987-11-01,18,184.13,http://images.amazon.com/images/P/0440120470.01.LZZZZZZZ.jpg
237,No Safe Place,209119,444,0345404777,Knopf,1998-08-01,10,102.85,http://images.amazon.com/images/P/0345404777.01.LZZZZZZZ.jpg
238,Granny Dan,201743,444,0440224829,Delacorte Press,1999-06-01,18,171.93,http://images.amazon.com/images/P/0440224829.01.LZZZZZZZ.jpg
239,Border Bride,22646,444,0671779338,POCKET,1993-09-01,15,159.01,http://images.amazon.com/images/P/0671779338.01.LZZZZZZZ.jpg
240,A Reporter's Life,113109,119,0394578791,Knopf,1996-11-01,15,449.18,http://images.amazon.com/images/P/0394578791.01.LZZZZZZZ.jpg
241,"The Secret Lives of Girls: What Good Girls Really Do--Sex Play, Aggression, and Their Guilt",169389,937,0743201078,Free Press,2002-02-01,9,223.28,http://images.amazon.com/images/P/0743201078.01.LZZZZZZZ.jpg
243,The Stars Shine Down,198499,444,0446364762,William Morrow,1992-10-01,14,160.17,http://images.amazon.com/images/P/0446364762.01.LZZZZZZZ.jpg
244,Toxin,205309,444,0425166619,Putnam Adult,1998-03-01,20,334.11,http://images.amazon.com/images/P/0425166619.01.LZZZZZZZ.jpg
245,Middlesex: A Novel,201440,444,0312422156,Picador,2002-09-01,1,274.91,http://images.amazon.com/images/P/0312422156.01.LZZZZZZZ.jpg
246,Ordinary People,204032,444,0140065172,Penguin Books,1982-10-01,13,319.22,http://images.amazon.com/images/P/0140065172.01.LZZZZZZZ.jpg
247,The Rainmaker,200885,444,044022165X,Dell Publishing Company,1996-02-01,6,481.33,http://images.amazon.com/images/P/044022165X.01.LZZZZZZZ.jpg
248,The Real Mother Goose,207968,625,0590225170,Cartwheel Books,1994-09-01,20,87.05,http://images.amazon.com/images/P/0590225170.01.LZZZZZZZ.jpg
249,Toxin,205309,444,0399143165,Putnam Adult,1998-03-01,5,83.52,http://images.amazon.com/images/P/0399143165.01.LZZZZZZZ.jpg
250,The Bad Place,207831,444,0425124347,Berkley,1990-12-01,14,236.74,http://images.amazon.com/images/P/0425124347.01.LZZZZZZZ.jpg
251,Greygallows,197453,444,0425137945,Berkley,1993-04-01,3,262.54,http://images.amazon.com/images/P/0425137945.01.LZZZZZZZ.jpg
252,Into the Darkness,197453,444,042512892X,Simon & Schuster,1990-05-01,11,377.85,http://images.amazon.com/images/P/042512892X.01.LZZZZZZZ.jpg
253,Someone in the House,197453,444,0425113892,Berkley,1989-06-01,8,174.93,http://images.amazon.com/images/P/0425113892.01.LZZZZZZZ.jpg
254,The Phantom Tollbooth,201592,1247,0394820371,Bullseye Books,1988-12-01,5,118.57,http://images.amazon.com/images/P/0394820371.01.LZZZZZZZ.jpg
255,Black Hawk Down: A Story of Modern War,201606,537,0871137380,Penguin Books,2000-03-01,19,449.89,http://images.amazon.com/images/P/0871137380.01.LZZZZZZZ.jpg
256,Degree of Guilt,209119,444,034538184X,Ballantine Books,1993-12-01,5,357.88,http://images.amazon.com/images/P/034538184X.01.LZZZZZZZ.jpg
259,The Survivors Club,201649,444,0553584510,Bantam,2002-05-01,14,285.57,http://images.amazon.com/images/P/0553584510.01.LZZZZZZZ.jpg
260,While I Was Gone,203404,444,0345443284,Knopf,1999-02-01,7,480.34,http://images.amazon.com/images/P/0345443284.01.LZZZZZZZ.jpg
261,This Boy's Life: A Memoir,206877,119,0060972777,Grove Press,2000-03-01,20,159.87,http://images.amazon.com/images/P/0060972777.01.LZZZZZZZ.jpg
262,Winter's Tale,203709,444,0156001942,Harvest Books,1995-03-01,9,470.63,http://images.amazon.com/images/P/0156001942.01.LZZZZZZZ.jpg
263,Breaking Clean,137634,119,0375401318,Vintage,2003-01-01,8,308.98,http://images.amazon.com/images/P/0375401318.01.LZZZZZZZ.jpg
264,Felicia's Journey,207375,444,0140253602,Viking Adult,1995-01-01,4,479.47,http://images.amazon.com/images/P/0140253602.01.LZZZZZZZ.jpg
265,Possessing the Secret of Joy,200819,444,0671789422,Harcourt Brace Jovanovich,1992-06-01,7,312.66,http://images.amazon.com/images/P/0671789422.01.LZZZZZZZ.jpg
268,White Teeth,201435,444,0375501851,Penguin Uk,2001-02-01,3,388.32,http://images.amazon.com/images/P/0375501851.01.LZZZZZZZ.jpg
269,Swimming in the Volcano: A Novel,150061,444,0140236589,Scribner,1993-04-01,13,193.33,http://images.amazon.com/images/P/0140236589.01.LZZZZZZZ.jpg
270,The Grapes of Wrath,201182,444,0140042393,Penguin Books,1976-01-01,6,153.65,http://images.amazon.com/images/P/0140042393.01.LZZZZZZZ.jpg
271,Vittorio the Vampire: New Tales of the Vampires,201146,444,0345422392,Knopf,1999-03-01,13,70.23,http://images.amazon.com/images/P/0345422392.01.LZZZZZZZ.jpg
272,My Life in Dog Years,201026,626,0440414717,Yearling,1999-06-01,8,401.69,http://images.amazon.com/images/P/0440414717.01.LZZZZZZZ.jpg
273,Black Rainbow,197453,444,0425124819,Berkley,1991-01-01,2,395.75,http://images.amazon.com/images/P/0425124819.01.LZZZZZZZ.jpg
274,Welcome to My Planet: Where English Is Sometimes Spoken,4888,444,0141001771,Penguin Books,2001-06-01,17,164.92,http://images.amazon.com/images/P/0141001771.01.LZZZZZZZ.jpg
275,Kiss the Dust,104202,1247,0140368558,Puffin Books,1994-04-01,6,242.27,http://images.amazon.com/images/P/0140368558.01.LZZZZZZZ.jpg
276,2061: Odyssey Three,201543,444,0345358791,Del Rey,1987-11-01,15,357.4,http://images.amazon.com/images/P/0345358791.01.LZZZZZZZ.jpg
277,Killing Mister Watson,208628,444,0679734058,Random House,1990-06-01,16,211.98,http://images.amazon.com/images/P/0679734058.01.LZZZZZZZ.jpg
278,Red Dragon,200832,444,0440206154,Delta,1998-01-01,7,168.54,http://images.amazon.com/images/P/0440206154.01.LZZZZZZZ.jpg
279,Trading Places,198994,150,0743457943,Basic Books,1988-05-01,5,370.95,http://images.amazon.com/images/P/0743457943.01.LZZZZZZZ.jpg
280,I Thought My Father Was God: And Other True Tales from NPR's National Story Project,207227,668,0312421001,Henry Holt and Co.,2001-09-01,18,173.11,http://images.amazon.com/images/P/0312421001.01.LZZZZZZZ.jpg
281,The Thorn Birds,201158,444,0380018179,Harper & Row,1977-04-01,18,257.34,http://images.amazon.com/images/P/0380018179.01.LZZZZZZZ.jpg
282,The God of Small Things,201434,444,0679457313,Random House,1997-04-01,9,263.61,http://images.amazon.com/images/P/0679457313.01.LZZZZZZZ.jpg
283,The Beekeeper's Apprentice,198759,444,0553571656,Bantam,2002-03-01,8,117.06,http://images.amazon.com/images/P/0553571656.01.LZZZZZZZ.jpg
284,Mother of Pearl,197866,444,0786866276,Hyperion,1999-06-01,12,220.8,http://images.amazon.com/images/P/0786866276.01.LZZZZZZZ.jpg
285,Larry's Party,207372,444,0140266771,Penguin Books,1998-09-01,3,422.0,http://images.amazon.com/images/P/0140266771.01.LZZZZZZZ.jpg
286,West of Dodge,203263,444,0553576976,Bantam,1996-05-01,11,455.4,http://images.amazon.com/images/P/0553576976.01.LZZZZZZZ.jpg
287,Rachel's Tears: The Spiritual Journey of Columbine Martyr Rachel Scott,8375,119,0785268480,Thomas Nelson Publishers,2000-04-01,13,297.58,http://images.amazon.com/images/P/0785268480.01.LZZZZZZZ.jpg
288,Once,102823,890,0330376136,Harvest,1976-03-01,19,70.09,http://images.amazon.com/images/P/0330376136.01.LZZZZZZZ.jpg
289,Choke,200867,444,0385720920,Anchor,2002-06-01,13,145.37,http://images.amazon.com/images/P/0385720920.01.LZZZZZZZ.jpg
290,Lake Wobegon Days,103387,444,0140099832,Penguin Books,1990-04-01,14,121.72,http://images.amazon.com/images/P/0140099832.01.LZZZZZZZ.jpg
291,Rush Limbaugh Is a Big Fat Idiot: And Other Observations,208997,564,0385314744,Dell,1999-01-01,16,408.97,http://images.amazon.com/images/P/0385314744.01.LZZZZZZZ.jpg
292,The Thief Lord,201296,625,0439404371,Chicken House,2003-10-01,4,314.22,http://images.amazon.com/images/P/0439404371.01.LZZZZZZZ.jpg
293,"Sex, Art, and American Culture: Essays",136551,1063,0679741011,Vintage,1992-09-01,13,97.44,http://images.amazon.com/images/P/0679741011.01.LZZZZZZZ.jpg
294,The Color of Water: A Black Man's Tribute to His White Mother,205838,1063,1573225789,Riverhead Trade,1997-02-01,3,411.25,http://images.amazon.com/images/P/1573225789.01.LZZZZZZZ.jpg
295,Dragonsdawn,198188,444,0345331605,Del Rey,1988-12-01,2,193.46,http://images.amazon.com/images/P/0345331605.01.LZZZZZZZ.jpg
296,The Family Orchard,134729,444,0375724575,Knopf,2000-09-01,9,207.93,http://images.amazon.com/images/P/0375724575.01.LZZZZZZZ.jpg
297,The Cider House Rules,201511,444,0553258001,Ballantine Books,1993-12-01,5,232.67,http://images.amazon.com/images/P/0553258001.01.LZZZZZZZ.jpg
299,Nickel and Dimed: On (Not) Getting By in America,202736,1063,0805063889,Holt Paperbacks,2002-05-01,4,388.98,http://images.amazon.com/images/P/0805063889.01.LZZZZZZZ.jpg
300,Gingerbread,201297,1247,068986020X,Simon & Schuster Books for Young Readers,2003-06-01,13,317.91,http://images.amazon.com/images/P/068986020X.01.LZZZZZZZ.jpg
301,Summer Light,207956,444,0553582658,Bantam,2001-06-01,14,293.68,http://images.amazon.com/images/P/0553582658.01.LZZZZZZZ.jpg
302,Smoke in Mirrors,204260,444,051513399X,Berkley,2002-10-01,1,129.12,http://images.amazon.com/images/P/051513399X.01.LZZZZZZZ.jpg
303,Table For Two,201768,444,0373218400,Silhouette,2002-11-01,18,423.63,http://images.amazon.com/images/P/0373218400.01.LZZZZZZZ.jpg
305,The Museum Guard,111950,444,0374216495,Farrar Straus Giroux,1998-07-01,1,426.85,http://images.amazon.com/images/P/0374216495.01.LZZZZZZZ.jpg
307,Having Everything,197795,444,0871137631,Grove Press,2000-10-01,3,277.54,http://images.amazon.com/images/P/0871137631.01.LZZZZZZZ.jpg
308,Nothin' but Good Times Ahead,106009,564,0679419152,Random House,1993-09-01,3,429.49,http://images.amazon.com/images/P/0679419152.01.LZZZZZZZ.jpg
309,The Island of the Day Before,200882,444,0140259198,Penguin Books,1996-11-01,5,405.96,http://images.amazon.com/images/P/0140259198.01.LZZZZZZZ.jpg
310,Darwin's Radio,202709,444,0345435249,Del Rey,1999-08-01,6,165.48,http://images.amazon.com/images/P/0345435249.01.LZZZZZZZ.jpg
311,Message in a Bottle,200922,444,0446606812,Vision,1999-02-01,18,468.01,http://images.amazon.com/images/P/0446606812.01.LZZZZZZZ.jpg
312,Praying for Sleep,197584,444,0451181468,G.P. Putnam's Sons,2001-03-01,11,282.79,http://images.amazon.com/images/P/0451181468.01.LZZZZZZZ.jpg
313,Red Square,207536,444,0345384733,Random House,1992-10-01,18,80.89,http://images.amazon.com/images/P/0345384733.01.LZZZZZZZ.jpg
314,Shock,205309,444,0399146008,Putnam Adult,2001-08-01,9,178.66,http://images.amazon.com/images/P/0399146008.01.LZZZZZZZ.jpg
315,Bronze Mirror,46616,444,044990671X,Ballantine Books,1992-09-01,20,226.89,http://images.amazon.com/images/P/044990671X.01.LZZZZZZZ.jpg
317,Jewel,103709,444,0671038184,Pocket Books,1991-01-01,5,419.08,http://images.amazon.com/images/P/0671038184.01.LZZZZZZZ.jpg
318,The Satanic Verses,202652,444,0963270702,The Viking Press,1989-02-01,11,140.73,http://images.amazon.com/images/P/0963270702.01.LZZZZZZZ.jpg
320,"The Amber Spyglass (His Dark Materials, Book 3)",200960,1247,0590542443,Del Rey,2001-10-01,5,347.14,http://images.amazon.com/images/P/0590542443.01.LZZZZZZZ.jpg
321,"The Subtle Knife (His Dark Materials, Book 2)",200960,1247,0590112899,Del Rey,1998-03-01,8,85.69,http://images.amazon.com/images/P/0590112899.01.LZZZZZZZ.jpg
322,A Prayer for Owen Meany,201511,444,0345361792,Ballantine Books,1990-04-01,13,362.66,http://images.amazon.com/images/P/0345361792.01.LZZZZZZZ.jpg
323,The Sinner,201807,444,0345458915,Ballantine Books,2003-08-01,6,144.01,http://images.amazon.com/images/P/0345458915.01.LZZZZZZZ.jpg
324,Cold Sassy Tree,197611,444,038531258X,Dial Press Trade Paperback,1986-07-01,3,494.07,http://images.amazon.com/images/P/038531258X.01.LZZZZZZZ.jpg
326,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),200862,1163,0767902521,Crown,1999-05-01,16,86.94,http://images.amazon.com/images/P/0767902521.01.LZZZZZZZ.jpg
328,Sacred Journey of the Peaceful Warrior,203453,444,0915811332,HJ Kramer,1991-06-01,16,142.11,http://images.amazon.com/images/P/0915811332.01.LZZZZZZZ.jpg
329,The Kitchen God's Wife,201157,444,080410753X,Vintage,1993-11-01,12,124.45,http://images.amazon.com/images/P/080410753X.01.LZZZZZZZ.jpg
330,Speak,202584,1247,014131088X,Speak,2000-07-01,14,266.13,http://images.amazon.com/images/P/014131088X.01.LZZZZZZZ.jpg
331,Saucer,209408,444,0312983212,St. Martin's Paperbacks,2003-01-01,7,492.96,http://images.amazon.com/images/P/0312983212.01.LZZZZZZZ.jpg
332,Skipping Christmas,200885,444,0385508417,Doubleday,2002-10-01,4,267.09,http://images.amazon.com/images/P/0385508417.01.LZZZZZZZ.jpg
333,The Last Juror,200885,444,0385510438,Dell,2004-12-01,15,317.21,http://images.amazon.com/images/P/0385510438.01.LZZZZZZZ.jpg
334,The Overseer,105339,444,0609602535,Crown,1998-05-01,7,149.1,http://images.amazon.com/images/P/0609602535.01.LZZZZZZZ.jpg
335,U.S.S. Seawolf,108773,444,0061030651,HarperTorch,2001-05-01,7,496.6,http://images.amazon.com/images/P/0061030651.01.LZZZZZZZ.jpg
336,Day of Reckoning,205314,444,0425178773,Putnam Adult,2000-02-01,7,75.72,http://images.amazon.com/images/P/0425178773.01.LZZZZZZZ.jpg
337,Riding the Bus with My Sister: A True Life Journey,104532,119,0618045996,Houghton Mifflin Harcourt,2002-08-01,7,297.01,http://images.amazon.com/images/P/0618045996.01.LZZZZZZZ.jpg
338,A Civil Action,208612,644,0679772677,Vintage,1996-08-01,8,226.13,http://images.amazon.com/images/P/0679772677.01.LZZZZZZZ.jpg
